datetime,demand_met_mw,date,hour,minute,day_of_week
2025-08-22 15:15:00,211702.0,2025-08-22,15,15,4
2025-08-22 15:30:00,210739.0,2025-08-22,15,30,4
2025-08-22 15:45:00,211391.0,2025-08-22,15,45,4
2025-08-22 16:00:00,211198.0,2025-08-22,16,0,4
2025-08-22 16:15:00,209631.0,2025-08-22,16,15,4
2025-08-22 16:30:00,209349.0,2025-08-22,16,30,4
2025-08-22 16:45:00,208591.0,2025-08-22,16,45,4
2025-08-22 17:00:00,207697.0,2025-08-22,17,0,4
2025-08-22 17:15:00,205519.0,2025-08-22,17,15,4
2025-08-22 17:30:00,205234.0,2025-08-22,17,30,4
2025-08-22 17:45:00,205638.0,2025-08-22,17,45,4
2025-08-22 18:00:00,206479.0,2025-08-22,18,0,4
2025-08-22 18:15:00,208329.0,2025-08-22,18,15,4
2025-08-22 18:30:00,209209.0,2025-08-22,18,30,4
2025-08-22 18:45:00,210931.0,2025-08-22,18,45,4
2025-08-22 19:00:00,214527.0,2025-08-22,19,0,4
2025-08-22 19:15:00,217642.0,2025-08-22,19,15,4
2025-08-22 19:30:00,218123.0,2025-08-22,19,30,4
2025-08-22 19:45:00,218679.0,2025-08-22,19,45,4
2025-08-22 20:00:00,216640.0,2025-08-22,20,0,4
2025-08-22 20:15:00,216414.0,2025-08-22,20,15,4
2025-08-22 20:30:00,216546.0,2025-08-22,20,30,4
2025-08-22 20:45:00,216316.0,2025-08-22,20,45,4
2025-08-22 21:00:00,215251.0,2025-08-22,21,0,4
2025-08-22 21:15:00,215422.0,2025-08-22,21,15,4
2025-08-22 21:30:00,215051.0,2025-08-22,21,30,4
2025-08-22 21:45:00,213921.0,2025-08-22,21,45,4
2025-08-22 22:00:00,212883.0,2025-08-22,22,0,4
2025-08-22 22:15:00,212094.0,2025-08-22,22,15,4
2025-08-22 22:30:00,212144.0,2025-08-22,22,30,4
2025-08-22 22:45:00,211664.0,2025-08-22,22,45,4
2025-08-22 23:00:00,209776.0,2025-08-22,23,0,4
2025-08-22 23:15:00,207942.0,2025-08-22,23,15,4
2025-08-22 23:30:00,206014.0,2025-08-22,23,30,4
2025-08-22 23:45:00,204468.0,2025-08-22,23,45,4
2025-08-23 00:00:00,202718.0,2025-08-23,0,0,5
2025-08-23 00:15:00,201974.0,2025-08-23,0,15,5
2025-08-23 00:30:00,200482.0,2025-08-23,0,30,5
2025-08-23 00:45:00,199803.0,2025-08-23,0,45,5
2025-08-23 01:00:00,197982.0,2025-08-23,1,0,5
2025-08-23 01:15:00,196637.0,2025-08-23,1,15,5
2025-08-23 01:30:00,195600.0,2025-08-23,1,30,5
2025-08-23 01:45:00,194547.0,2025-08-23,1,45,5
2025-08-23 02:00:00,193045.0,2025-08-23,2,0,5
2025-08-23 02:15:00,192456.0,2025-08-23,2,15,5
2025-08-23 02:30:00,191987.0,2025-08-23,2,30,5
2025-08-23 02:45:00,191899.0,2025-08-23,2,45,5
2025-08-23 03:00:00,191521.0,2025-08-23,3,0,5
2025-08-23 03:15:00,190577.0,2025-08-23,3,15,5
2025-08-23 03:30:00,190251.0,2025-08-23,3,30,5
2025-08-23 03:45:00,189581.0,2025-08-23,3,45,5
2025-08-23 04:00:00,189022.0,2025-08-23,4,0,5
2025-08-23 04:15:00,189542.0,2025-08-23,4,15,5
2025-08-23 04:30:00,189300.0,2025-08-23,4,30,5
2025-08-23 04:45:00,190071.0,2025-08-23,4,45,5
2025-08-23 05:00:00,189843.0,2025-08-23,5,0,5
2025-08-23 05:15:00,189693.0,2025-08-23,5,15,5
2025-08-23 05:30:00,190687.0,2025-08-23,5,30,5
2025-08-23 05:45:00,191744.0,2025-08-23,5,45,5
2025-08-23 06:00:00,192520.0,2025-08-23,6,0,5
2025-08-23 06:15:00,194525.0,2025-08-23,6,15,5
2025-08-23 06:30:00,196637.0,2025-08-23,6,30,5
2025-08-23 06:45:00,197657.0,2025-08-23,6,45,5
2025-08-23 07:00:00,198349.0,2025-08-23,7,0,5
2025-08-23 07:15:00,199180.0,2025-08-23,7,15,5
2025-08-23 07:30:00,198756.0,2025-08-23,7,30,5
2025-08-23 07:45:00,198831.0,2025-08-23,7,45,5
2025-08-23 08:00:00,197950.0,2025-08-23,8,0,5
2025-08-23 08:15:00,198907.0,2025-08-23,8,15,5
2025-08-23 08:30:00,200632.0,2025-08-23,8,30,5
2025-08-23 08:45:00,201538.0,2025-08-23,8,45,5
2025-08-23 09:00:00,202207.0,2025-08-23,9,0,5
2025-08-23 09:15:00,204833.0,2025-08-23,9,15,5
2025-08-23 09:30:00,205742.0,2025-08-23,9,30,5
2025-08-23 09:45:00,206781.0,2025-08-23,9,45,5
2025-08-23 10:00:00,205827.0,2025-08-23,10,0,5
2025-08-23 10:15:00,207639.0,2025-08-23,10,15,5
2025-08-23 10:30:00,207816.0,2025-08-23,10,30,5
2025-08-23 10:45:00,207590.0,2025-08-23,10,45,5
2025-08-23 11:00:00,207437.0,2025-08-23,11,0,5
2025-08-23 11:15:00,206330.0,2025-08-23,11,15,5
2025-08-23 11:30:00,205900.0,2025-08-23,11,30,5
2025-08-23 11:45:00,205972.0,2025-08-23,11,45,5
2025-08-23 12:00:00,204791.0,2025-08-23,12,0,5
2025-08-23 12:15:00,204421.0,2025-08-23,12,15,5
2025-08-23 12:30:00,204114.0,2025-08-23,12,30,5
2025-08-23 12:45:00,203553.0,2025-08-23,12,45,5
2025-08-23 13:00:00,202141.0,2025-08-23,13,0,5
2025-08-23 13:15:00,201052.0,2025-08-23,13,15,5
2025-08-23 13:30:00,200262.0,2025-08-23,13,30,5
2025-08-23 13:45:00,199280.0,2025-08-23,13,45,5
2025-08-23 14:00:00,199499.0,2025-08-23,14,0,5
2025-08-23 14:15:00,201283.0,2025-08-23,14,15,5
2025-08-23 14:30:00,202144.0,2025-08-23,14,30,5
2025-08-23 14:45:00,202071.0,2025-08-23,14,45,5
2025-08-23 15:00:00,202211.0,2025-08-23,15,0,5
2025-08-23 15:15:00,201884.0,2025-08-23,15,15,5
2025-08-23 15:30:00,201130.0,2025-08-23,15,30,5
2025-08-23 15:45:00,201126.0,2025-08-23,15,45,5
2025-08-23 16:00:00,201075.0,2025-08-23,16,0,5
2025-08-23 16:15:00,200129.0,2025-08-23,16,15,5
2025-08-23 16:30:00,200126.0,2025-08-23,16,30,5
2025-08-23 16:45:00,199327.0,2025-08-23,16,45,5
2025-08-23 17:00:00,199271.0,2025-08-23,17,0,5
2025-08-23 17:15:00,197703.0,2025-08-23,17,15,5
2025-08-23 17:30:00,197555.0,2025-08-23,17,30,5
2025-08-23 17:45:00,196734.0,2025-08-23,17,45,5
2025-08-23 18:00:00,197524.0,2025-08-23,18,0,5
2025-08-23 18:15:00,198263.0,2025-08-23,18,15,5
2025-08-23 18:30:00,202430.0,2025-08-23,18,30,5
2025-08-23 18:45:00,205558.0,2025-08-23,18,45,5
2025-08-23 19:00:00,210369.0,2025-08-23,19,0,5
2025-08-23 19:15:00,212636.0,2025-08-23,19,15,5
2025-08-23 19:30:00,213497.0,2025-08-23,19,30,5
2025-08-23 19:45:00,213101.0,2025-08-23,19,45,5
2025-08-23 20:00:00,211522.0,2025-08-23,20,0,5
2025-08-23 20:15:00,209680.0,2025-08-23,20,15,5
2025-08-23 20:30:00,208829.0,2025-08-23,20,30,5
2025-08-23 20:45:00,208765.0,2025-08-23,20,45,5
2025-08-23 21:00:00,207872.0,2025-08-23,21,0,5
2025-08-23 21:15:00,207634.0,2025-08-23,21,15,5
2025-08-23 21:30:00,207431.0,2025-08-23,21,30,5
2025-08-23 21:45:00,206757.0,2025-08-23,21,45,5
2025-08-23 22:00:00,205340.0,2025-08-23,22,0,5
2025-08-23 22:15:00,205521.0,2025-08-23,22,15,5
2025-08-23 22:30:00,204758.0,2025-08-23,22,30,5
2025-08-23 22:45:00,203986.0,2025-08-23,22,45,5
2025-08-23 23:00:00,202852.0,2025-08-23,23,0,5
2025-08-23 23:15:00,201203.0,2025-08-23,23,15,5
2025-08-23 23:30:00,199809.0,2025-08-23,23,30,5
2025-08-23 23:45:00,198121.0,2025-08-23,23,45,5
2025-08-24 00:00:00,196515.0,2025-08-24,0,0,6
2025-08-24 00:15:00,195029.0,2025-08-24,0,15,6
2025-08-24 00:30:00,193550.0,2025-08-24,0,30,6
2025-08-24 00:45:00,193025.0,2025-08-24,0,45,6
2025-08-24 01:00:00,191241.0,2025-08-24,1,0,6
2025-08-24 01:15:00,190563.0,2025-08-24,1,15,6
2025-08-24 01:30:00,189820.0,2025-08-24,1,30,6
2025-08-24 01:45:00,188734.0,2025-08-24,1,45,6
2025-08-24 02:00:00,187666.0,2025-08-24,2,0,6
2025-08-24 02:15:00,186552.0,2025-08-24,2,15,6
2025-08-24 02:30:00,186047.0,2025-08-24,2,30,6
2025-08-24 02:45:00,185335.0,2025-08-24,2,45,6
2025-08-24 03:00:00,185039.0,2025-08-24,3,0,6
2025-08-24 03:15:00,183826.0,2025-08-24,3,15,6
2025-08-24 03:30:00,183500.0,2025-08-24,3,30,6
2025-08-24 03:45:00,183275.0,2025-08-24,3,45,6
2025-08-24 04:00:00,182499.0,2025-08-24,4,0,6
2025-08-24 04:15:00,183185.0,2025-08-24,4,15,6
2025-08-24 04:30:00,183320.0,2025-08-24,4,30,6
2025-08-24 04:45:00,184008.0,2025-08-24,4,45,6
2025-08-24 05:00:00,183876.0,2025-08-24,5,0,6
2025-08-24 05:15:00,182978.0,2025-08-24,5,15,6
2025-08-24 05:30:00,183184.0,2025-08-24,5,30,6
2025-08-24 05:45:00,182625.0,2025-08-24,5,45,6
2025-08-24 06:00:00,183139.0,2025-08-24,6,0,6
2025-08-24 06:15:00,183716.0,2025-08-24,6,15,6
2025-08-24 06:30:00,185290.0,2025-08-24,6,30,6
2025-08-24 06:45:00,186461.0,2025-08-24,6,45,6
2025-08-24 07:00:00,185278.0,2025-08-24,7,0,6
2025-08-24 07:15:00,186306.0,2025-08-24,7,15,6
2025-08-24 07:30:00,186513.0,2025-08-24,7,30,6
2025-08-24 07:45:00,185886.0,2025-08-24,7,45,6
2025-08-24 08:00:00,185320.0,2025-08-24,8,0,6
2025-08-24 08:15:00,186716.0,2025-08-24,8,15,6
2025-08-24 08:30:00,188000.0,2025-08-24,8,30,6
2025-08-24 08:45:00,189021.0,2025-08-24,8,45,6
2025-08-24 09:00:00,188095.0,2025-08-24,9,0,6
2025-08-24 09:15:00,190030.0,2025-08-24,9,15,6
2025-08-24 09:30:00,189577.0,2025-08-24,9,30,6
2025-08-24 09:45:00,189847.0,2025-08-24,9,45,6
2025-08-24 10:00:00,189699.0,2025-08-24,10,0,6
2025-08-24 10:15:00,189468.0,2025-08-24,10,15,6
2025-08-24 10:30:00,188828.0,2025-08-24,10,30,6
2025-08-24 10:45:00,188313.0,2025-08-24,10,45,6
2025-08-24 11:00:00,187334.0,2025-08-24,11,0,6
2025-08-24 11:15:00,187259.0,2025-08-24,11,15,6
2025-08-24 11:30:00,187326.0,2025-08-24,11,30,6
2025-08-24 11:45:00,187185.0,2025-08-24,11,45,6
2025-08-24 12:00:00,187409.0,2025-08-24,12,0,6
2025-08-24 12:15:00,186498.0,2025-08-24,12,15,6
2025-08-24 12:30:00,186051.0,2025-08-24,12,30,6
2025-08-24 12:45:00,185657.0,2025-08-24,12,45,6
2025-08-24 13:00:00,183196.0,2025-08-24,13,0,6
2025-08-24 13:15:00,181137.0,2025-08-24,13,15,6
2025-08-24 13:30:00,181796.0,2025-08-24,13,30,6
2025-08-24 13:45:00,181564.0,2025-08-24,13,45,6
2025-08-24 14:00:00,180977.0,2025-08-24,14,0,6
2025-08-24 14:15:00,180501.0,2025-08-24,14,15,6
2025-08-24 14:30:00,180461.0,2025-08-24,14,30,6
2025-08-24 14:45:00,180846.0,2025-08-24,14,45,6
2025-08-24 15:00:00,181181.0,2025-08-24,15,0,6
2025-08-24 15:15:00,180748.0,2025-08-24,15,15,6
2025-08-24 15:30:00,180216.0,2025-08-24,15,30,6
2025-08-24 15:45:00,179991.0,2025-08-24,15,45,6
2025-08-24 16:00:00,178907.0,2025-08-24,16,0,6
2025-08-24 16:15:00,178356.0,2025-08-24,16,15,6
2025-08-24 16:30:00,178026.0,2025-08-24,16,30,6
2025-08-24 16:45:00,177726.0,2025-08-24,16,45,6
2025-08-24 17:00:00,174879.0,2025-08-24,17,0,6
2025-08-24 17:15:00,173009.0,2025-08-24,17,15,6
2025-08-24 17:30:00,174767.0,2025-08-24,17,30,6
2025-08-24 17:45:00,174299.0,2025-08-24,17,45,6
2025-08-24 18:00:00,175103.0,2025-08-24,18,0,6
2025-08-24 18:15:00,177071.0,2025-08-24,18,15,6
2025-08-24 18:30:00,180339.0,2025-08-24,18,30,6
2025-08-24 18:45:00,184329.0,2025-08-24,18,45,6
2025-08-24 19:00:00,188565.0,2025-08-24,19,0,6
2025-08-24 19:15:00,193799.0,2025-08-24,19,15,6
2025-08-24 19:30:00,195847.0,2025-08-24,19,30,6
2025-08-24 19:45:00,196522.0,2025-08-24,19,45,6
2025-08-24 20:00:00,195728.0,2025-08-24,20,0,6
2025-08-24 20:15:00,194969.0,2025-08-24,20,15,6
2025-08-24 20:30:00,194546.0,2025-08-24,20,30,6
2025-08-24 20:45:00,194320.0,2025-08-24,20,45,6
2025-08-24 21:00:00,194488.0,2025-08-24,21,0,6
2025-08-24 21:15:00,193743.0,2025-08-24,21,15,6
2025-08-24 21:30:00,194008.0,2025-08-24,21,30,6
2025-08-24 21:45:00,193187.0,2025-08-24,21,45,6
2025-08-24 22:00:00,192426.0,2025-08-24,22,0,6
2025-08-24 22:15:00,192416.0,2025-08-24,22,15,6
2025-08-24 22:30:00,191929.0,2025-08-24,22,30,6
2025-08-24 22:45:00,190422.0,2025-08-24,22,45,6
2025-08-24 23:00:00,189424.0,2025-08-24,23,0,6
2025-08-24 23:15:00,187557.0,2025-08-24,23,15,6
2025-08-24 23:30:00,186169.0,2025-08-24,23,30,6
2025-08-24 23:45:00,185013.0,2025-08-24,23,45,6
2025-08-25 00:00:00,183738.0,2025-08-25,0,0,0
2025-08-25 00:15:00,182392.0,2025-08-25,0,15,0
2025-08-25 00:30:00,181070.0,2025-08-25,0,30,0
2025-08-25 00:45:00,180116.0,2025-08-25,0,45,0
2025-08-25 01:00:00,178961.0,2025-08-25,1,0,0
2025-08-25 01:15:00,178026.0,2025-08-25,1,15,0
2025-08-25 01:30:00,176850.0,2025-08-25,1,30,0
2025-08-25 01:45:00,176104.0,2025-08-25,1,45,0
2025-08-25 02:00:00,175210.0,2025-08-25,2,0,0
2025-08-25 02:15:00,174771.0,2025-08-25,2,15,0
2025-08-25 02:30:00,174380.0,2025-08-25,2,30,0
2025-08-25 02:45:00,173555.0,2025-08-25,2,45,0
2025-08-25 03:00:00,172947.0,2025-08-25,3,0,0
2025-08-25 03:15:00,172092.0,2025-08-25,3,15,0
2025-08-25 03:30:00,171775.0,2025-08-25,3,30,0
2025-08-25 03:45:00,171113.0,2025-08-25,3,45,0
2025-08-25 04:00:00,170833.0,2025-08-25,4,0,0
2025-08-25 04:15:00,171725.0,2025-08-25,4,15,0
2025-08-25 04:30:00,172099.0,2025-08-25,4,30,0
2025-08-25 04:45:00,172219.0,2025-08-25,4,45,0
2025-08-25 05:00:00,172559.0,2025-08-25,5,0,0
2025-08-25 05:15:00,172625.0,2025-08-25,5,15,0
2025-08-25 05:30:00,174010.0,2025-08-25,5,30,0
2025-08-25 05:45:00,175729.0,2025-08-25,5,45,0
2025-08-25 06:00:00,177802.0,2025-08-25,6,0,0
2025-08-25 06:15:00,180836.0,2025-08-25,6,15,0
2025-08-25 06:30:00,184571.0,2025-08-25,6,30,0
2025-08-25 06:45:00,186980.0,2025-08-25,6,45,0
2025-08-25 07:00:00,187445.0,2025-08-25,7,0,0
2025-08-25 07:15:00,189218.0,2025-08-25,7,15,0
2025-08-25 07:30:00,189803.0,2025-08-25,7,30,0
2025-08-25 07:45:00,189638.0,2025-08-25,7,45,0
2025-08-25 08:00:00,189031.0,2025-08-25,8,0,0
2025-08-25 08:15:00,189631.0,2025-08-25,8,15,0
2025-08-25 08:30:00,191241.0,2025-08-25,8,30,0
2025-08-25 08:45:00,192021.0,2025-08-25,8,45,0
2025-08-25 09:00:00,193378.0,2025-08-25,9,0,0
2025-08-25 09:15:00,195938.0,2025-08-25,9,15,0
2025-08-25 09:30:00,196540.0,2025-08-25,9,30,0
2025-08-25 09:45:00,197246.0,2025-08-25,9,45,0
2025-08-25 10:00:00,197277.0,2025-08-25,10,0,0
2025-08-25 10:15:00,198773.0,2025-08-25,10,15,0
2025-08-25 10:30:00,200122.0,2025-08-25,10,30,0
2025-08-25 10:45:00,198208.0,2025-08-25,10,45,0
2025-08-25 11:00:00,197674.0,2025-08-25,11,0,0
2025-08-25 11:15:00,198315.0,2025-08-25,11,15,0
2025-08-25 11:30:00,198266.0,2025-08-25,11,30,0
2025-08-25 11:45:00,197804.0,2025-08-25,11,45,0
2025-08-25 12:00:00,197456.0,2025-08-25,12,0,0
2025-08-25 12:15:00,196139.0,2025-08-25,12,15,0
2025-08-25 12:30:00,195360.0,2025-08-25,12,30,0
2025-08-25 12:45:00,194431.0,2025-08-25,12,45,0
2025-08-25 13:00:00,192148.0,2025-08-25,13,0,0
2025-08-25 13:15:00,189647.0,2025-08-25,13,15,0
2025-08-25 13:30:00,190072.0,2025-08-25,13,30,0
2025-08-25 13:45:00,191022.0,2025-08-25,13,45,0
2025-08-25 14:00:00,192396.0,2025-08-25,14,0,0
2025-08-25 14:15:00,193683.0,2025-08-25,14,15,0
2025-08-25 14:30:00,196073.0,2025-08-25,14,30,0
2025-08-25 14:45:00,196953.0,2025-08-25,14,45,0
2025-08-25 15:00:00,198513.0,2025-08-25,15,0,0
2025-08-25 15:15:00,196985.0,2025-08-25,15,15,0
2025-08-25 15:30:00,196960.0,2025-08-25,15,30,0
2025-08-25 15:45:00,197128.0,2025-08-25,15,45,0
2025-08-25 16:00:00,197336.0,2025-08-25,16,0,0
2025-08-25 16:15:00,195392.0,2025-08-25,16,15,0
2025-08-25 16:30:00,195133.0,2025-08-25,16,30,0
2025-08-25 16:45:00,194193.0,2025-08-25,16,45,0
2025-08-25 17:00:00,192986.0,2025-08-25,17,0,0
2025-08-25 17:15:00,192329.0,2025-08-25,17,15,0
2025-08-25 17:30:00,192080.0,2025-08-25,17,30,0
2025-08-25 17:45:00,191129.0,2025-08-25,17,45,0
2025-08-25 18:00:00,191594.0,2025-08-25,18,0,0
2025-08-25 18:15:00,191980.0,2025-08-25,18,15,0
2025-08-25 18:30:00,196111.0,2025-08-25,18,30,0
2025-08-25 18:45:00,201183.0,2025-08-25,18,45,0
2025-08-25 19:00:00,205592.0,2025-08-25,19,0,0
2025-08-25 19:15:00,209117.0,2025-08-25,19,15,0
2025-08-25 19:30:00,211011.0,2025-08-25,19,30,0
2025-08-25 19:45:00,210487.0,2025-08-25,19,45,0
2025-08-25 20:00:00,208718.0,2025-08-25,20,0,0
2025-08-25 20:15:00,207002.0,2025-08-25,20,15,0
2025-08-25 20:30:00,206465.0,2025-08-25,20,30,0
2025-08-25 20:45:00,205628.0,2025-08-25,20,45,0
2025-08-25 21:00:00,204790.0,2025-08-25,21,0,0
2025-08-25 21:15:00,204141.0,2025-08-25,21,15,0
2025-08-25 21:30:00,204105.0,2025-08-25,21,30,0
2025-08-25 21:45:00,202737.0,2025-08-25,21,45,0
2025-08-25 22:00:00,201527.0,2025-08-25,22,0,0
2025-08-25 22:15:00,201772.0,2025-08-25,22,15,0
2025-08-25 22:30:00,201336.0,2025-08-25,22,30,0
2025-08-25 22:45:00,200364.0,2025-08-25,22,45,0
2025-08-25 23:00:00,198169.0,2025-08-25,23,0,0
2025-08-25 23:15:00,196530.0,2025-08-25,23,15,0
2025-08-25 23:30:00,195167.0,2025-08-25,23,30,0
2025-08-25 23:45:00,193962.0,2025-08-25,23,45,0
2025-08-26 00:00:00,191987.0,2025-08-26,0,0,1
2025-08-26 00:15:00,190700.0,2025-08-26,0,15,1
2025-08-26 00:30:00,189375.0,2025-08-26,0,30,1
2025-08-26 00:45:00,188069.0,2025-08-26,0,45,1
2025-08-26 01:00:00,186665.0,2025-08-26,1,0,1
2025-08-26 01:15:00,185269.0,2025-08-26,1,15,1
2025-08-26 01:30:00,184204.0,2025-08-26,1,30,1
2025-08-26 01:45:00,183648.0,2025-08-26,1,45,1
2025-08-26 02:00:00,182560.0,2025-08-26,2,0,1
2025-08-26 02:15:00,182191.0,2025-08-26,2,15,1
2025-08-26 02:30:00,181819.0,2025-08-26,2,30,1
2025-08-26 02:45:00,181201.0,2025-08-26,2,45,1
2025-08-26 03:00:00,180647.0,2025-08-26,3,0,1
2025-08-26 03:15:00,180195.0,2025-08-26,3,15,1
2025-08-26 03:30:00,180115.0,2025-08-26,3,30,1
2025-08-26 03:45:00,179897.0,2025-08-26,3,45,1
2025-08-26 04:00:00,179256.0,2025-08-26,4,0,1
2025-08-26 04:15:00,179548.0,2025-08-26,4,15,1
2025-08-26 04:30:00,179862.0,2025-08-26,4,30,1
2025-08-26 04:45:00,180150.0,2025-08-26,4,45,1
2025-08-26 05:00:00,180138.0,2025-08-26,5,0,1
2025-08-26 05:15:00,180500.0,2025-08-26,5,15,1
2025-08-26 05:30:00,181643.0,2025-08-26,5,30,1
2025-08-26 05:45:00,183182.0,2025-08-26,5,45,1
2025-08-26 06:00:00,184569.0,2025-08-26,6,0,1
2025-08-26 06:15:00,187419.0,2025-08-26,6,15,1
2025-08-26 06:30:00,190560.0,2025-08-26,6,30,1
2025-08-26 06:45:00,192653.0,2025-08-26,6,45,1
2025-08-26 07:00:00,193598.0,2025-08-26,7,0,1
2025-08-26 07:15:00,194444.0,2025-08-26,7,15,1
2025-08-26 07:30:00,194879.0,2025-08-26,7,30,1
2025-08-26 07:45:00,194789.0,2025-08-26,7,45,1
2025-08-26 08:00:00,195253.0,2025-08-26,8,0,1
2025-08-26 08:15:00,196294.0,2025-08-26,8,15,1
2025-08-26 08:30:00,198214.0,2025-08-26,8,30,1
2025-08-26 08:45:00,200359.0,2025-08-26,8,45,1
2025-08-26 09:00:00,201209.0,2025-08-26,9,0,1
2025-08-26 09:15:00,204297.0,2025-08-26,9,15,1
2025-08-26 09:30:00,204775.0,2025-08-26,9,30,1
2025-08-26 09:45:00,205571.0,2025-08-26,9,45,1
2025-08-26 10:00:00,205797.0,2025-08-26,10,0,1
2025-08-26 10:15:00,205558.0,2025-08-26,10,15,1
2025-08-26 10:30:00,204573.0,2025-08-26,10,30,1
2025-08-26 10:45:00,205402.0,2025-08-26,10,45,1
2025-08-26 11:00:00,205817.0,2025-08-26,11,0,1
2025-08-26 11:15:00,204912.0,2025-08-26,11,15,1
2025-08-26 11:30:00,205759.0,2025-08-26,11,30,1
2025-08-26 11:45:00,206050.0,2025-08-26,11,45,1
2025-08-26 12:00:00,205397.0,2025-08-26,12,0,1
2025-08-26 12:15:00,204568.0,2025-08-26,12,15,1
2025-08-26 12:30:00,204163.0,2025-08-26,12,30,1
2025-08-26 12:45:00,201615.0,2025-08-26,12,45,1
2025-08-26 13:00:00,199773.0,2025-08-26,13,0,1
2025-08-26 13:15:00,198508.0,2025-08-26,13,15,1
2025-08-26 13:30:00,198041.0,2025-08-26,13,30,1
2025-08-26 13:45:00,198951.0,2025-08-26,13,45,1
2025-08-26 14:00:00,198364.0,2025-08-26,14,0,1
2025-08-26 14:15:00,199251.0,2025-08-26,14,15,1
2025-08-26 14:30:00,201135.0,2025-08-26,14,30,1
2025-08-26 14:45:00,201874.0,2025-08-26,14,45,1
2025-08-26 15:00:00,202790.0,2025-08-26,15,0,1
2025-08-26 15:15:00,202051.0,2025-08-26,15,15,1
2025-08-26 15:30:00,202202.0,2025-08-26,15,30,1
2025-08-26 15:45:00,201350.0,2025-08-26,15,45,1
2025-08-26 16:00:00,200923.0,2025-08-26,16,0,1
2025-08-26 16:15:00,199047.0,2025-08-26,16,15,1
2025-08-26 16:30:00,198023.0,2025-08-26,16,30,1
2025-08-26 16:45:00,196860.0,2025-08-26,16,45,1
2025-08-26 17:00:00,195867.0,2025-08-26,17,0,1
2025-08-26 17:15:00,194356.0,2025-08-26,17,15,1
2025-08-26 17:30:00,193739.0,2025-08-26,17,30,1
2025-08-26 17:45:00,194084.0,2025-08-26,17,45,1
2025-08-26 18:00:00,194259.0,2025-08-26,18,0,1
2025-08-26 18:15:00,195617.0,2025-08-26,18,15,1
2025-08-26 18:30:00,200402.0,2025-08-26,18,30,1
2025-08-26 18:45:00,205012.0,2025-08-26,18,45,1
2025-08-26 19:00:00,208547.0,2025-08-26,19,0,1
2025-08-26 19:15:00,210853.0,2025-08-26,19,15,1
2025-08-26 19:30:00,211567.0,2025-08-26,19,30,1
2025-08-26 19:45:00,210710.0,2025-08-26,19,45,1
2025-08-26 20:00:00,209431.0,2025-08-26,20,0,1
2025-08-26 20:15:00,207657.0,2025-08-26,20,15,1
2025-08-26 20:30:00,207211.0,2025-08-26,20,30,1
2025-08-26 20:45:00,207147.0,2025-08-26,20,45,1
2025-08-26 21:00:00,206352.0,2025-08-26,21,0,1
2025-08-26 21:15:00,205614.0,2025-08-26,21,15,1
2025-08-26 21:30:00,205066.0,2025-08-26,21,30,1
2025-08-26 21:45:00,204280.0,2025-08-26,21,45,1
2025-08-26 22:00:00,202328.0,2025-08-26,22,0,1
2025-08-26 22:15:00,202650.0,2025-08-26,22,15,1
2025-08-26 22:30:00,203084.0,2025-08-26,22,30,1
2025-08-26 22:45:00,201855.0,2025-08-26,22,45,1
2025-08-26 23:00:00,200149.0,2025-08-26,23,0,1
2025-08-26 23:15:00,199234.0,2025-08-26,23,15,1
2025-08-26 23:30:00,197861.0,2025-08-26,23,30,1
2025-08-26 23:45:00,196076.0,2025-08-26,23,45,1
2025-08-27 00:00:00,194419.0,2025-08-27,0,0,2
2025-08-27 00:15:00,193566.0,2025-08-27,0,15,2
2025-08-27 00:30:00,191852.0,2025-08-27,0,30,2
2025-08-27 00:45:00,190815.0,2025-08-27,0,45,2
2025-08-27 01:00:00,189420.0,2025-08-27,1,0,2
2025-08-27 01:15:00,187647.0,2025-08-27,1,15,2
2025-08-27 01:30:00,186925.0,2025-08-27,1,30,2
2025-08-27 01:45:00,186072.0,2025-08-27,1,45,2
2025-08-27 02:00:00,185484.0,2025-08-27,2,0,2
2025-08-27 02:15:00,184828.0,2025-08-27,2,15,2
2025-08-27 02:30:00,184171.0,2025-08-27,2,30,2
2025-08-27 02:45:00,183329.0,2025-08-27,2,45,2
2025-08-27 03:00:00,182539.0,2025-08-27,3,0,2
2025-08-27 03:15:00,182142.0,2025-08-27,3,15,2
2025-08-27 03:30:00,182146.0,2025-08-27,3,30,2
2025-08-27 03:45:00,181641.0,2025-08-27,3,45,2
2025-08-27 04:00:00,180899.0,2025-08-27,4,0,2
2025-08-27 04:15:00,181062.0,2025-08-27,4,15,2
2025-08-27 04:30:00,181495.0,2025-08-27,4,30,2
2025-08-27 04:45:00,182413.0,2025-08-27,4,45,2
2025-08-27 05:00:00,182477.0,2025-08-27,5,0,2
2025-08-27 05:15:00,182064.0,2025-08-27,5,15,2
2025-08-27 05:30:00,182993.0,2025-08-27,5,30,2
2025-08-27 05:45:00,184170.0,2025-08-27,5,45,2
2025-08-27 06:00:00,184783.0,2025-08-27,6,0,2
2025-08-27 06:15:00,185910.0,2025-08-27,6,15,2
2025-08-27 06:30:00,188178.0,2025-08-27,6,30,2
2025-08-27 06:45:00,189316.0,2025-08-27,6,45,2
2025-08-27 07:00:00,189064.0,2025-08-27,7,0,2
2025-08-27 07:15:00,189344.0,2025-08-27,7,15,2
2025-08-27 07:30:00,189419.0,2025-08-27,7,30,2
